frame_id,pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63
947,20.5,20.5,20.5,20.5,20.5,20.866666666666667,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,24.066666666666666,20.5,20.5,20.5,20.5,20.5,20.5
948,21.966666666666665,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.866666666666667,20.5,20.5,20.5,20.5,21.1,20.5,23.566666666666666
949,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.066666666666666,22.166666666666668,20.5,20.5,20.5,22.3,22.366666666666667,21.4
950,23.233333333333334,20.5,20.5,20.5,20.5,20.5,20.5,22.8,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
951,20.5,22.133333333333333,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.4,20.933333333333334
952,23.53333333333333,21.6,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.866666666666667,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.7,20.5,20.5,20.5
953,20.9,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.166666666666668,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.066666666666666,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.8,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.266666666666666,20.5,20.5,20.5,20.5,20.5,20.5,20.5
954,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.066666666666666,22.833333333333332,20.5,20.5,20.5,20.5,20.5,20.5
955,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
956,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
957,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
958,21.966666666666665,20.5,20.5,22.1,22.03333333333333,20.5,22.133333333333333,20.5,20.5,20.5,20.5,23.466666666666665,23.566666666666666,23.5,20.833333333333332,20.5,20.5,20.5,20.5,20.5,22.766666666666666,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,23.133333333333333,23.333333333333332,20.5,21.166666666666668,20.5,20.5,20.5,21.133333333333333,22.766666666666666,21.833333333333332,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.7,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,24.233333333333334,20.5,20.5,20.5,20.5
959,22.366666666666667,20.5,20.5,20.5,20.5,20.5,20.5,22.066666666666666,20.5,20.5,20.5,20.5,20.5,23.166666666666668,20.833333333333332,20.5,20.5,20.5,20.5,20.5,20.5,20.833333333333332,20.5,20.5,23.766666666666666,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.2,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
960,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.933333333333334,20.5,20.5,20.5,20.5,20.5,20.5,21.966666666666665,21.833333333333332,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.366666666666667,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
961,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.633333333333333,20.866666666666667,20.5,20.5,21.53333333333333,20.5,22.53333333333333,20.5,20.866666666666667,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
962,20.5,20.5,20.5,20.5,20.5,20.866666666666667,20.5,20.5,20.5,20.5,21.933333333333334,20.5,20.5,20.5,20.5,20.5,22.266666666666666,20.5,20.5,20.5,21.8,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.833333333333332,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.133333333333333,20.5,20.5,20.5,20.5,20.5,20.5,22.3,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
963,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.9,20.5,20.5,21.466666666666665,20.5,20.5,20.5,20.833333333333332,23.4,20.5,20.5,20.5,20.5,21.53333333333333,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.233333333333334,22.46666666666667,20.5,20.833333333333332,20.5,20.5,22.366666666666667,20.5,20.5,20.5,21.466666666666665,23.233333333333334,21.633333333333333,20.5,20.5,20.5,20.5,22.3,20.5,20.833333333333332,22.566666666666666,23.066666666666666,20.5,20.5,20.5,23.366666666666667,20.5,20.5,20.5,20.5
964,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.233333333333334,20.5,20.5,20.5,20.5,20.5,20.5,21.166666666666668,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.933333333333334,20.5,20.5,20.5,20.5,20.5,20.5,21.53333333333333,23.833333333333332,21.866666666666667,21.866666666666667,20.5,20.5,20.5,22.5,21.166666666666668,22.4,22.233333333333334,20.5,20.5,20.5,20.5,20.766666666666666,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.03333333333333,20.5,20.5,20.5,20.5,20.5,20.5
965,20.5,20.866666666666667,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.733333333333334,21.233333333333334,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.833333333333332,23.1,23.0,20.5,20.5,20.5,23.4,22.833333333333332,23.333333333333332,23.1,21.633333333333333,20.5,22.9,22.766666666666666,20.5,20.5,21.9,23.566666666666666,20.5,21.066666666666666,23.833333333333332,21.7,20.5,20.5,22.96666666666667,24.033333333333335,22.866666666666667,22.666666666666668
966,20.5,20.5,20.5,20.5,20.5,20.5,20.5,23.433333333333334,20.5,20.5,20.5,20.5,20.5,23.166666666666668,21.833333333333332,21.433333333333334,20.5,20.5,20.5,20.5,22.46666666666667,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.133333333333333,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.933333333333334,20.5,20.5,20.5,20.5,20.5,21.966666666666665,23.0,22.333333333333332,20.5,20.5,20.5,20.5,21.333333333333332,23.9,24.166666666666668,21.5,20.5
967,20.5,23.4,20.5,20.5,20.5,20.5,20.5,23.96666666666667,20.5,21.9,23.6,20.5,20.5,20.5,20.5,21.466666666666665,20.5,23.133333333333333,20.5,21.166666666666668,23.3,21.133333333333333,20.833333333333332,22.46666666666667,20.5,20.5,20.5,20.5,20.8,21.766666666666666,20.5,20.5,21.6,22.53333333333333,20.5,20.5,20.5,20.5,20.5,20.5,23.4,20.866666666666667,20.5,20.833333333333332,20.5,20.5,20.5,20.5,20.5,20.866666666666667,23.633333333333333,20.5,20.5,21.566666666666666,20.5,20.5,22.933333333333334,20.5,20.9,20.5,20.5,20.5,20.5,20.5
968,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.8,20.5,20.5,20.5,20.5,20.5,20.5,22.133333333333333,20.5,20.5,20.5,20.5,20.5,20.5,21.133333333333333,21.433333333333334,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.2,20.5,20.5,20.5,20.5,20.5,21.666666666666668,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.866666666666667,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.933333333333334,23.466666666666665,21.5,20.5
969,20.5,20.5,20.5,20.5,20.5,20.5,20.5,23.96666666666667,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.4,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.433333333333334,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.266666666666666,20.5,20.5,20.5,21.6,20.5,20.5,20.5,20.8,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
970,20.5,21.233333333333334,23.666666666666668,22.9,20.5,20.5,21.0,23.866666666666667,20.5,20.5,21.966666666666665,20.866666666666667,20.5,20.5,20.5,20.5,21.8,22.4,20.5,20.5,20.5,20.5,20.5,20.5,24.033333333333335,21.233333333333334,20.5,21.133333333333333,22.933333333333334,20.5,20.5,20.5,21.633333333333333,20.866666666666667,20.5,21.166666666666668,21.8,22.066666666666666,20.5,20.5,23.466666666666665,20.866666666666667,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,23.633333333333333,20.5,20.5,22.6,22.666666666666668,20.5,20.5,20.5,22.96666666666667,20.5,20.5,20.5,21.066666666666666,20.5
971,20.5,20.5,20.5,20.5,20.5,20.5,20.5,24.0,20.5,21.933333333333334,21.566666666666666,20.5,20.5,20.5,20.5,20.5,20.5,21.233333333333334,20.5,20.5,20.5,20.5,20.5,21.833333333333332,20.5,20.5,20.5,20.5,20.5,20.5,21.433333333333334,23.466666666666665,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.833333333333332,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
972,20.5,20.5,20.5,20.5,20.5,20.5,21.466666666666665,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.866666666666667,20.5,20.5,21.133333333333333,23.166666666666668,20.5,20.5,20.5,20.5,21.133333333333333,20.5,22.066666666666666,22.5,20.5,20.5,20.5,20.5,21.133333333333333,22.366666666666667,20.5,20.5,20.5,20.866666666666667,20.5,20.5,20.5,20.5,20.8,22.9,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
973,21.966666666666665,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.933333333333334,22.733333333333334,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,23.03333333333333,21.4,22.866666666666667,20.5,20.5,20.5,20.5,20.5,21.1,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
974,20.5,20.5,20.5,23.3,20.5,20.5,20.5,22.666666666666668,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
975,20.5,20.5,20.5,20.5,20.5,20.5,21.5,20.5,20.5,20.5,20.5,21.233333333333334,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.866666666666667,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.3,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.866666666666667,20.5,20.5,20.5,20.5,20.5,20.5,20.5
976,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.8,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
977,23.833333333333332,23.433333333333334,20.5,20.9,20.5,20.5,20.5,21.266666666666666,20.5,20.5,20.5,20.5,22.233333333333334,20.5,22.833333333333332,23.433333333333334,20.5,20.5,20.5,20.5,20.5,20.5,20.8,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.46666666666667,22.066666666666666,22.733333333333334,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.4,20.5,20.5,20.5,20.933333333333334,20.5,20.5,20.5,20.5,20.5
978,20.5,20.5,20.5,20.5,21.633333333333333,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.2,22.566666666666666,20.5,20.5,20.5,20.5,20.5,22.96666666666667,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.833333333333332,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.233333333333334
979,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.766666666666666,20.5,20.5,20.5,20.5,20.5,20.5,23.1,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.133333333333333,20.5,20.5,20.5,20.5
980,20.5,23.6,20.866666666666667,20.5,20.5,20.5,20.5,20.5,20.933333333333334,20.5,20.5,20.5,21.9,20.5,22.133333333333333,20.5,23.166666666666668,20.5,20.5,20.5,20.833333333333332,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
981,23.7,21.233333333333334,23.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.166666666666668,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.733333333333334,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
982,20.5,23.866666666666667,20.5,22.53333333333333,20.5,20.5,20.5,20.5,24.233333333333334,21.266666666666666,22.333333333333332,22.733333333333334,20.5,21.166666666666668,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.133333333333333,23.433333333333334,20.5,20.5,20.833333333333332,20.5,21.466666666666665,21.466666666666665,20.5,20.5,20.5,20.5,20.5,20.5,22.133333333333333,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.933333333333334,20.5
983,20.5,20.5,20.5,20.5,20.5,20.5,23.266666666666666,22.0,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
984,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.866666666666667,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
985,20.5,21.233333333333334,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.7,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.733333333333334,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.066666666666666,20.5,20.5,20.5,20.5,20.5,20.5,20.5
986,20.5,20.866666666666667,20.5,20.5,20.5,20.5,21.8,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,23.266666666666666,20.5,20.5,20.5,21.7,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.5,20.833333333333332,20.5,20.5,20.5,20.5,20.5,21.233333333333334,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.53333333333333,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
987,20.5,20.5,20.5,20.5,20.5,20.5,20.5,23.733333333333334,20.5,20.5,20.5,20.866666666666667,20.5,20.5,20.5,20.5,22.666666666666668,20.5,20.5,20.5,20.5,20.5,20.5,23.066666666666666,24.066666666666666,20.5,20.5,20.5,20.8,21.133333333333333,20.5,20.833333333333332,22.0,20.5,20.5,20.5,20.5,20.5,20.5,20.833333333333332,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.833333333333332,20.5,20.5,20.5,20.5,21.566666666666666,20.5,20.5,20.5,22.933333333333334,20.5,20.5,20.5,20.5,20.5,20.5,20.5
988,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.766666666666666,20.5,20.5,20.5,20.5,20.5,20.5,20.5,23.1,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.4,20.5,20.5,20.5,20.5,20.5,20.5,20.933333333333334,20.5
989,20.5,22.733333333333334,20.5,20.5,20.5,20.5,20.5,23.733333333333334,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.2,20.5,20.5,20.5,20.5,20.5,20.5,21.433333333333334,22.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
990,20.5,20.5,20.5,20.5,20.5,22.566666666666666,21.466666666666665,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.7,20.5,20.5,20.5,20.5,20.5,20.5,20.5
991,20.5,20.5,20.5,21.666666666666668,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.833333333333332,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
992,20.5,20.5,20.5,20.5,20.5,20.5,20.833333333333332,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22.233333333333334,20.5,20.5,20.5,20.5,20.5,20.5
993,20.5,20.5,25.166666666666668,21.666666666666668,20.5,20.5,20.5,20.5,20.5,21.6,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,21.8,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
994,20.5,20.5,22.166666666666668,20.5,21.633333333333333,23.03333333333333,20.5,20.5,20.5,20.5,20.5,20.5,21.2,23.53333333333333,22.166666666666668,20.5,20.5,20.5,20.5,22.53333333333333,22.133333333333333,23.333333333333332,21.433333333333334,20.5,20.5,21.2,20.5,23.03333333333333,22.366666666666667,20.5,20.5,20.5,20.5,22.5,20.5,23.133333333333333,20.5,23.2,20.8,20.5,20.5,20.866666666666667,20.5,20.5,20.5,20.8,20.5,20.5,23.233333333333334,23.766666666666666,20.5,20.5,20.5,20.5,20.5,20.5,23.4,20.5,20.5,20.5,20.5,20.5,20.5,20.5
